1 10 2 0
2 23 7 3
3 21 11 3
4 13 16 3
5 9 12 2
6 7 8 2
7 5 7 2
8 3 8 3
9 2 9 3
10 1 8 3
11 1 5 2
12 0 2 2
13 0 0 2
14 0 0 2
15 0 0 2
16 0 0 2
17 0 0 2
18 0 0 2
19 0 0 2
20 0 0 2
21 0 0 2
22 0 0 2
23 0 0 2
24 0 0 2
25 0 0 2
26 0 0 1
27 0 0 1
28 0 0 1
29 0 0 1
30 0 0 1
31 0 0 1
32 0 0 1
33 0 0 1
34 0 0 1
35 0 0 1
36 0 0 1
37 0 0 1
38 0 0 1
39 0 0 1
40 0 0 1
41 0 0 1
42 0 0 1
43 0 0 1
44 0 0 1
45 0 0 1
46 0 0 1
47 0 0 1
48 0 0 1
49 0 0 0
50 0 0 0
